code,prompt
"def getMasterCellCoordinates():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get all instances
    instances = block.getInsts()
    
    # Initialize a dictionary to store coordinates for each master cell
    masterCoordinates = {}

    # Iterate through each instance
    for instance in instances:
        # Get the master cell of the instance
        masterCell = instance.getMaster()
        
        # Get the placement bounding box of the master cell
        placementBoundary = masterCell.getPlacementBoundary()
        
        # Check if the master cell name is not already in the masterCoordinates dictionary
        if masterCell.getName() not in masterCoordinates:
            # Store the center x, y coordinates, and minimum and maximum x, y coordinates in the dictionary
            masterCoordinates[masterCell.getName()] = {
                ""center"": [placementBoundary.xCenter(), placementBoundary.yCenter()],
                ""min"": [placementBoundary.xMin(), placementBoundary.yMin()],
                ""max"": [placementBoundary.xMax(), placementBoundary.yMax()]
            }

    # Return the dictionary containing coordinates for each master cell
    return masterCoordinates

# Call the function to get the coordinates
masterCoordinates = getMasterCellCoordinates()","Get the center x, y and minimum and maximum x, y coordinates of the placement bounding box of the master cell of the all instance."
"def getLayerSpacingAndMasks():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # Dictionary to store spacing and number of masks for each layer
    spacingAndMask = {}

    # Iterate through each layer in the technology
    for layer in layers:
        # Store the spacing and number of masks for the current layer in the dictionary
        spacingAndMask[layer.getName()] = {
            ""spacing"": layer.getSpacing(),
            ""masks"": layer.getNumMasks()
        }

    # Return the dictionary containing spacing and number of masks for each layer
    return spacingAndMask

# Call the function to get the spacing and masks for all layers
layerSpacingAndMasks = getLayerSpacingAndMasks()",Get the spacing and the number of masks of each layer
"def getBlockagesAndRCDisconnectedNets(instanceName):
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get all blockages
    blockages = block.getBlockages()
    
    # Get all nets
    nets = block.getNets()
    
    # List to store RC disconnected nets
    rcDisconnectedNets = []

    # Iterate through each net
    for net in nets:
        # Check if the net is RC disconnected
        if net.isRCDisconnected():
            # Append the net to the list of RC disconnected nets
            rcDisconnectedNets.append(net)

    # Find the instance by name passed as argument
    inst = block.findInst(instanceName)

    # Get the MTerms of the master cell of the specified instance
    mterms = inst.getMaster().getMTerms()

    # Return a tuple containing blockages, RC disconnected nets, and MTerms
    return (blockages, rcDisconnectedNets, mterms)

# Call the function with 'rebuffer7' as the argument
blockagesRCDisconnectedNetsMterms = getBlockagesAndRCDisconnectedNets('rebuffer7')","Get all the blockages and get the nets that are RC disconnected, followed by getting the MTerms of the master cell of the instance 'rebuffer7'."
"def getHorizontalLayersAndTechInfo():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # Define the direction for the layers
    direction = 'HORIZONTAL'
    
    # List to store horizontal tech layers and their capacitance
    horizontalLayers = []

    # Iterate through each layer in the technology
    for layer in layers:
        # Check if the layer direction is HORIZONTAL
        if layer.getDirection() == direction:
            # Append the layer and its capacitance to the list of horizontal layers
            horizontalLayers.append((layer, layer.getCapacitance())) 

    # Retrieve the clearance measure
    clearanceMeasure = tech.getClearanceMeasure()

    # Get the setting of UseMinSpacingObs in the tech file
    minSpaceObs = tech.getUseMinSpacingObs()

    # Construct a dictionary containing horizontal layers, clearance measure, and minimum spacing obstacle
    result = {
        ""horizontalLayers"": horizontalLayers,
        ""clearanceMeasure"": clearanceMeasure,
        ""minSpaceObs"": minSpaceObs
    }

    # Return the result dictionary
    return result

# Call the function to get horizontal layers and tech info
horizontalLayersTechInfo = getHorizontalLayersAndTechInfo()","Get the horizontal layers and their capacitance, then retrieve the clearance measure system and check if UseMinSpacingObs is set for this technology"
"def getRowAndNetInfo():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get rows and nets
    rows = block.getRows()
    nets = block.getNets()

    # Dictionary to store row information with row index as key
    rowInfoDict = {}

    # Dictionary to store sites of rows with row name as key
    rowSiteDict = {}

    # Dictionary to map nets to wires
    netWireDict = {}

    # Iterate through each row
    for i in range(len(rows)):
        row = rows[i]
        # Store row information in the rowInfoDict
        rowInfoDict[i] = {
            ""location"": row.getOrigin(),
            ""rotation"": row.getOrient(),
            ""direction"": row.getDirection(),
            ""spacing"": row.getSpacing()
        }
        
        # Store site of the row in the rowSiteDict
        rowSiteDict[row.getName()] = row.getSite()

    # Iterate through each net
    for net in nets:
        # Map net name to its wire
        netWireDict[net.getName()] = net.getWire()

    # Return a tuple containing row information, row sites, and net wire mappings
    return (rowInfoDict, rowSiteDict, netWireDict)

# Call the function to get row and net information
rowAndNetInfo = getRowAndNetInfo()","Get the location, rotation, direction, and spacing of rows as a dictionary with row index as key and get the sites of rows, followed by a dictionary with nets as keys and their wires as values."
"# Get the tapcell and reset it
tap_cell = design.getTapcell()
tap_cell.reset()

# Get the current block of the design
block = design.getBlock()

# Find the instance '_411_'
inst = block.findInst('_411_')

# Set the placement status of the instance to 'UNPLACED'
inst.setPlacementStatus('UNPLACED')

# Retrieve the capacitor-coupled segments
cc_segs = block.getCCSegs()

# Return the coupling capacitance segments
return cc_segs","reset the tapcell, set the placement Status of the instance '_411_' to 'UNPLACED' and retrieve the capacitor-coupled segments of the bock"
"# Get the tapcell in the design and reset it
tap_cell = design.getTapcell()
tap_cell.reset()

# Get the current block of the design
block = design.getBlock()

# Return all blockages
Blockages = block.getBlockages()",Get all the blockages and reset the tapcell in the design.
"def markOutputNetsAndGetCoordinates(instanceName1, instanceName2):
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Find the instances by names passed as arguments
    inst1 = block.findInst(instanceName1)
    inst2 = block.findInst(instanceName2)

    # Mark the first output nets of the instances
    inst1.getFirstOutput().getNet().setMark(True)
    inst2.getFirstOutput().getNet().setMark(True)

    # Get the placement bounding box of the master cell of the instance '_411_'
    placementBoundary = inst1.getMaster().getPlacementBoundary()

    # Extract coordinates of the placement bounding box
    coordinates = {
        ""ul"": placementBoundary.ul(),
        ""ll"": placementBoundary.ll(),
        ""lr"": placementBoundary.lr(),
        ""ur"": placementBoundary.ur()
    }

    # Return the coordinates
    return coordinates

# Call the function with '_411_' and 'input1' as arguments
coordinates = markOutputNetsAndGetCoordinates('_411_', 'input1')","Mark the first output nets of the instances '_411_' and 'input1' and get the ul, ll, lr, ur coordinates of the placement bounding box of the master cell of the instance '_411_'."
"def getNonCoreMasterInstancesAndHorizontalLayers(direction):
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get all instances
    insts = block.getInsts()
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # List to store horizontal tech layers and their capacitance
    horizontalLayers = []

    # List to store instances whose masters are not of type CORE
    nonCoreMasterInsts = []

    # Iterate through each instance
    for inst in insts:
        # Check if the master cell of the instance is not of type CORE
        if not inst.getMaster().isCore():
            # Append the instance to the list of non-core master instances
            nonCoreMasterInsts.append(inst)

    # Iterate through each layer in the technology
    for layer in layers:
        # Check if the layer direction matches the passed direction
        if layer.getDirection() == direction:
            # Append the layer and its capacitance to the list of horizontal layers
            horizontalLayers.append((layer, layer.getCapacitance()))

    # Reset the tapcell
    tapCell = design.getTapcell()
    tapCell.reset()

    # Return a tuple containing non-core master instances and horizontal layers
    return (nonCoreMasterInsts, horizontalLayers)

# Call the function with 'HORIZONTAL' as the argument
direction = 'HORIZONTAL'
nonCoreMasterInstsAndHorizontalLayers = getNonCoreMasterInstancesAndHorizontalLayers(direction)","Get the instances whose masters are not of type CORE and get the horizontal tech layers and their capacitance, followed by resetting the tapcell"
"def getRectOnlyLayerAliases():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # Initialize a list to store layers that are set as RectOnly
    rectLayersAlias = []

    # Iterate through all layers
    for layer in layers:
        # Check if the layer is set as RectOnly
        if layer.isRectOnly():
            # Append the rectangle-only layer aliases to the list
            rectLayersAlias.append(layer.getAlias())

    # Return the list of rectangle-only layers
    return rectLayersAlias

# Call the function to get the rectangle-only layer aliases
rectLayersAlias = getRectOnlyLayerAliases()",Get the layers that are set as RectOnly and get their alias.
"def getLayerResistanceAndEdgeCapacitance():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # Initialize dictionaries to store resistance and edge capacitance of all layers
    layerResistance = {}
    layerEdgeCapacitance = {}

    # Iterate through each layer to retrieve resistance and edge capacitance
    for layer in layers:
        layerResistance[layer.getName()] = layer.getResistance()
        layerEdgeCapacitance[layer.getName()] = layer.getEdgeCapacitance()

    # Combine resistance and edge capacitance dictionaries into a single result dictionary
    result = {
        ""edge_capacitance"": layerEdgeCapacitance,
        ""layer_resistance"": layerResistance
    }

    # Return the result dictionary
    return result

# Call the function to get the layer resistance and edge capacitance
layerDetails = getLayerResistanceAndEdgeCapacitance()",Get the resistance and edge capacitance of all the layers
"def handlePortAndGetLogicPorts(portName):
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Find the port with the given name
    port = block.findBTerm(portName)

    # Disconnect the port from the nets it is connected to
    port.disconnect()

    # Set the port to special
    port.setSpecial()

    # Get the logic ports
    logicPorts = block.getLogicPorts()

    # Return the logic ports
    return logicPorts

# Call the function with 'req_val' as the argument to handle the port
logicPorts = handlePortAndGetLogicPorts('req_val')","Disconnect the port named 'req_val' from the nets it is connected to and set the port named 'req_val' to special, and return the logic ports"
"def getUpdatedNetsAndHorizontalLayers():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get all nets
    nets = block.getNets()

    # Get the wire updated nets
    updatedNets = block.getWireUpdatedNets(nets)
    
    # Get the technology information
    tech = block.getTech()
    
    # Get all layers defined in the technology
    layers = tech.getLayers()
    
    # List to store horizontal layers in the technology file
    horizontalLayers = []
    
    # Iterate through each layer in the technology
    for layer in layers:
        # Check if the layer direction is 'HORIZONTAL'
        if layer.getDirection() == 'HORIZONTAL':
            # Append the horizontal layer to the list
            horizontalLayers.append(layer)

    # Create a dictionary containing updated nets and horizontal layers
    result = {
        ""nets"": updatedNets,
        ""layers"": horizontalLayers
    }

    # Return the result dictionary
    return result

# Call the function to get updated nets and horizontal layers
updatedNetsAndLayers = getUpdatedNetsAndHorizontalLayers()",Get all the wire_updated nets and get the horizontal layers
"def getLayerAndPortInfo():
    # Assuming `design.getBlock()` and similar functions are available in the environment
    block = design.getBlock()  # Get the block
    
    # Get the technology information
    tech = block.getTech()
    
    # Get the count of layers
    layerCount = tech.getLayerCount()
    
    # Get the Routing Layer Count
    routingLayerCount = tech.getRoutingLayerCount()
    
    # Get the logic ports
    logicPorts = block.getLogicPorts()
    
    # Create a dictionary containing layer count, routing layer count, and logic ports
    result = {
        ""layer_count"": layerCount,
        ""routing_layer_count"": routingLayerCount,
        ""logic_ports"": logicPorts
    }

    # Return the result dictionary
    return result

# Call the function to get layer count, routing layer count, and logic ports
layerAndPortInfo = getLayerAndPortInfo()","Get the count of layers and get the routing layer count, along with the logic ports"
"# Get the current block of the design
block = design.getBlock()

# Find the net with name ""req_msg[11]""
net1 = block.findNet(""req_msg[11]"")
# Set the Capacitance Coupling Adjust Factor to 1
net1.setCcAdjustFactor(1)

# Find the net with name ""req_msg[12]""
net2 = block.findNet(""req_msg[12]"")
# Set the Capacitance Coupling Calibration Factor to 2
net2.setCcCalibFactor(2)","Set the Capacitance Coupling Adjust Factor of the net with name ""req_msg[11]"" to 1 and set the Capacitance Coupling Calib Factor of the net with name ""req_msg[12]"" to 2."
"def getClockPins():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the pins (which are also called Iterms in OpenROAD)
    pins = block.getITerms()
    
    result = []
    
    # Iterate through all the pins
    for pin in pins:
        # Check if the pin is in clock
        if design.isInClock(pin.getInst()):
            # Append the pin to the result
            result.append(pin)
    
    # Return the list of clock pins
    return result

# Call the function to get the clock pins
clockPins = getClockPins()",Get all the Pins which are in clock net as a list.
"def getInstanceBBox(instance_name):
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Find the instance with the given name
    inst = block.findInst(instance_name)
    
    # Get the Bounding box of the instance
    BBox = inst.getBBox()
    
    # Get the X Minimum of the Bounding Box of the instance
    xmin = BBox.xMin()
    
    # Get the Y Minimum of the Bounding Box of the instance
    ymin = BBox.yMin()
    
    # Get the X Maximum of the Bounding Box of the instance
    xmax = BBox.xMax()
    
    # Get the Y Maximum of the Bounding Box of the instance
    ymax = BBox.yMax()
    
    # Return the coordinates of the bounding box
    return [[xmin, ymin], [xmax, ymax]]

# Call the function with the instance name ""input1""
instanceBBox = getInstanceBBox(""input1"")","Get the Bounding Box of an instance named ""input1"". Return a list of coordinates (Xmin, Ymin in one list and Xmax, Ymax in next list) "
"def getLibrariesAndCells(db):
    # Get all the libraries in the database
    libs = db.getLibs()
    library_cells_dict = {}

    # Iterate through all the libraries
    for lib in libs:
        # Get the library cells of the library
        master_cells = lib.getMasters()
        cells = []

        # Iterate through all the library cells
        for master in master_cells:
            # Append the library cell to the cells list
            cells.append(master)

        # Add the library name and its cells to the dictionary
        library_cells_dict[lib.getName()] = cells

    return library_cells_dict

# Example of how to call the function
libraries_and_cells = getLibrariesAndCells(db)",Get all the library cells as a dictionary of list. Key of the dictionary is library name and the value is the list of all the library cells in the library file 
"def getLibraryCellNames(db):
    # Get all the libraries in the database
    libs = db.getLibs()
    libcell_name_list = []

    # Iterate through all libraries
    for lib in libs:
        # Get all library cells in this library file
        lib_masters = lib.getMasters()

        # Iterate through all library cells
        for master in lib_masters:
            # Get the name of the library cell
            libcell_name = master.getName()
            # Add the name to the list
            libcell_name_list.append(libcell_name)

    return libcell_name_list

# Example of how to call the function
library_cell_names = getLibraryCellNames(db)",Get the name of every liberty cell
"def get_instance_orientations():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    orientation = []
    
    # Retrieve all instances present in the design block
    insts = block.getInsts()
    
    # Iterate over each instance in the design block
    for inst in insts:
        # Append the name and orientation of the instance
        orientation.append([inst.getName(), inst.getOrient()])
    
    return orientation

# Call the function and store the result
instance_orientations = get_instance_orientations()",Get the rotations of all instances as a list of lists
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the instance with name 'input1' as mentioned in the prompt
inst = block.findInst('input1')
# Set the rotation of the instance as ""MX""
inst.setOrient('MX')",Set the rotation of an instance 'input1' as 'MX'
"def get_output_nets(instance_name):
    # Get the current block from the design
    block = design.getBlock()

    # Retrieve the instance within the design
    inst = block.findInst(instance_name)

    # Initialize a list to store the net of the output pin
    output_nets = []

    pins = inst.getITerms()

    # Iterate through each pin of the instance
    for pin in pins:
        # Check if the pin represents an output signal
        if pin.isOutputSignal():
            # Retrieve the net associated with this output pin
            net = pin.getNet()
            # If net is not None then append it to the output_nets
            if net:
                output_nets.append(net)
    
    return output_nets

# Call the function with the desired instance name
output_nets_for_instance = get_output_nets('output53')",get the nets of the output pins of the instance 'output53'
"def get_instance_bbox_dimensions(instance_name):
    # Get the design block
    block = design.getBlock()

    # Find the instance with the specified name
    inst = block.findInst(instance_name)

    # Get the Bounding Box
    bounding_box = inst.getBBox()

    # Get the DX and DY of the Bounding Box of the instance
    return (bounding_box.getDX(), bounding_box.getDY())

# Call the function with the desired instance name
bbox_dimensions = get_instance_bbox_dimensions('_411_')",Get the width and height of the bounding box of instance '_411_'
"# Set the level of all 'AND2_X1' gate instances in the design to 1

# Get the design block
block = design.getBlock()

# Get all instances
insts = block.getInsts()

# Iterate through all instances
for inst in insts:
    # Check if the instance's master name contains 'AND2_X1'
    if inst.getMaster().getName() == 'AND2_X1':
        # Set the level of the instance to 1
        inst.setLevel(1, False)",set the level of all 'AND2_X1' gate instance in the design to 1
"def get_lower_left_corners(cell_type):
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Initialize a dictionary to store the coordinates of the lower-left corner of the bounding box of the instances
    inst_to_master_transform_offset = {}

    # Iterate through all instances
    for inst in insts:
        # Check if the name of the library cell type matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Add the instance name and the coordinates of the lower-left corner of the bounding box to the dictionary
            inst_to_master_transform_offset[inst.getName()] = inst.getTransform().getOffset()

    return inst_to_master_transform_offset

# Call the function with 'AND2_X1' as the argument
and2_x1_coordinates = get_lower_left_corners('AND2_X1')",Get the coordinates of the lower-left corner of the bounding box of the instances whose library cell type is 'AND2_X1'
"def get_lower_left_corners(cell_type):
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Initialize a dictionary to store the coordinates of the lower-left corner of the bounding box of the instances
    inst_to_master_transform_offset = {}

    # Iterate through all instances
    for inst in insts:
        # Check if the name of the library cell type matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Add the instance name and the coordinates of the lower-left corner of the bounding box to the dictionary
            inst_to_master_transform_offset[inst.getName()] = inst.getOrigin()

    return inst_to_master_transform_offset

# Call the function with 'AND2_X1' as the argument
and2_x1_coordinates = get_lower_left_corners('AND2_X1')",Get the coordinates of the lower-left corner of the bounding box of the instances whose library cell type is 'AND2_X1'
"def get_instance_orientations(cell_type):
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Initialize a dictionary to store the orientation of instances
    inst_to_master_transform_orient = {}

    # Iterate through all instances
    for inst in insts:
        # Check if the master name matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Add the instance name and its orientation to the dictionary
            inst_to_master_transform_orient[inst.getName()] = inst.getTransform().getOrient()

    return inst_to_master_transform_orient

# Call the function with 'AND2_X1' as the argument
and2_x1_orientations = get_instance_orientations('AND2_X1')",Retrieve the rotation of instances that have 'AND2_X1' as their library cell type.
"def get_instance_orientations(cell_type):
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Initialize a dictionary to store the orientation of instances
    inst_to_master_transform_orient = {}

    # Iterate through all instances
    for inst in insts:
        # Check if the master name matches the provided cell_type
        if inst.getMaster().getName() == cell_type:
            # Add the instance name and its orientation to the dictionary
            inst_to_master_transform_orient[inst.getName()] = inst.getOrient()

    return inst_to_master_transform_orient

# Call the function with 'AND2_X1' as the argument
and2_x1_orientations = get_instance_orientations('AND2_X1')",Retrieve the rotation of instances that have 'AND2_X1' as their library cell type.
"def get_instance_first_output_pins():
    # Get the design block
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Initialize a dictionary to store instances and their output pins
    inst_outputs = {}

    # Iterate through all instances
    for inst in insts:
        # Add the instance name and its first output pin to the dictionary
        inst_outputs[inst.getName()] = inst.getFirstOutput()

    return inst_outputs

# Call the function to get the instance output pins
instance_output_pins = get_instance_first_output_pins()",Get the first output pin of an instance and map it to the instance names as the value in the dictionary.
"def set_user_flags_for_instance(instance_name):
    # Get the design block
    block = design.getBlock()

    # Find the instance with the specified name
    inst = block.findInst(instance_name)

    # Set the user-defined flags 1 and 3 to true
    inst.setUserFlag1()
    inst.setUserFlag3()

    # Return the modified instance
    return inst

# Call the function with the desired instance name
modified_instance = set_user_flags_for_instance('_411_')",Set the user-defined flags 1and 3 to true for instance '_411_' and return the instance
"def get_placement_bounding_box_coordinates(instance_name):
    # Get the design block
    block = design.getBlock()

    # Find the instance with the specified name
    inst = block.findInst(instance_name)

    # Get the master cell associated with the instance
    master = inst.getMaster()

    # Get the placement bounding box of the master cell
    placement_boundary = master.getPlacementBoundary()

    # Get the coordinates of the placement bounding box
    # Upper Left placement bounding box
    ul = placement_boundary.ul()
    # Lower Left placement bounding box
    ll = placement_boundary.ll()
    # Lower Right placement bounding box
    lr = placement_boundary.lr()
    # Upper Right placement bounding box
    ur = placement_boundary.ur()

    # Return the coordinates as a list
    coordinates = [ul, ur, lr, ll]
    return coordinates

# Call the function with the desired instance name
placement_coordinates = get_placement_bounding_box_coordinates('_411_')","get the upper left, upper right, lower left, lower right coordinates of the placement bounding box of the master cell of the instance '_411_'"
"def check_instance_and_collect_hierarchical_instances(instance_name, target_master_name):
    # Get the current block of the design
    block = design.getBlock()

    # Get all instances
    insts = block.getInsts()

    # Find the specified instance
    inst = block.findInst(instance_name)

    # Check if the instance is of type ENDCAP or any of its subtypes
    inst_is_endcap = inst.isEndCap()

    # Clear user-defined flags of the specified instance
    inst.clearUserFlag1()
    inst.clearUserFlag2()
    inst.clearUserFlag3()

    # List to store instances having hierarchy and whose library cell name matches the target
    inst_list = []

    # Iterate through each instance
    for inst in insts:
        # Check if the instance is hierarchical, its library cell name matches the target, and is level 1
        if inst.isHierarchical() and inst.getMaster().getName() == target_master_name and inst.getLevel() == 1:
            # Append the instance to the list
            inst_list.append(inst)

    # Return a tuple containing the status of the specified instance and the list of hierarchical instances
    return (inst_is_endcap, inst_list)

# Call the function with the desired instance name and target master name
result = check_instance_and_collect_hierarchical_instances('_411_', 'AND2X_1')","Check if the instance '_411_' is type ENDCAP or any of its subtypes, and clear user-defined flags of instance '_411_', then get all the instances with hierarchicy and whose library cell is AND2X_1 and the instance is level 1."
"def get_instance_design_block(instance_name):
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Find the instance with the specified name
    inst = block.findInst(instance_name)
    
    # Return the corresponding design block of the instance
    return inst.getBlock()

# Call the function with the desired instance name
design_block = get_instance_design_block('input1')","Given the instance name 'input1', get the design block this instance belongs to."
"def get_db_units_per_micron():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Return the DB units per micron
    return block.getDbUnitsPerMicron()

# Call the function to get the DB units per micron
db_units_per_micron = get_db_units_per_micron()",Convert 1 um to units used in this technology in OpenROAD
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the DEF units of this technology
DefUnit =  block.getDefUnits()",Get the DEF units of this technology.
"def get_db_rows_info():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the DB rows
    rows = block.getRows()
    d = {}
    
    # Iterate through all the rows
    for row in rows:
        # Get the name of the DB row
        name = row.getName()
        # Get the spacing of the DB row
        spacing = row.getSpacing()
        # Store the row information in the dictionary
        d[row] = [name, spacing]
    
    return d

# Call the function to get the database rows information
db_rows_info = get_db_rows_info()","Get the rows with its name and spacing in a form of a dictionary. The key of the dictionary is the row object, the value is a list containing name and spacing of the row object"
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Set the unit used in def file to 3000 as mentioned in the prompt
block.setDefUnits(3000)",Set the def units per micron to 3000
"def get_module_names():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get the modules
    modules = block.getModules()
    module_names = []
    
    # Iterate through all the modules
    for module in modules:
        # Append the names of the module
        module_names.append(module.getName())
    
    return module_names

# Call the function to get the module names
module_names_list = get_module_names()",Get all the modules and return the names of modules as a list
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the instance with name 'input1' as mentioned in the prompt
inst = block.findInst(""inpu1"")
inst.setUserFlag1()","Set user-defined flag 1 to ture on the instance with name ""input1"""
"def get_net_cc_adjust_factors():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the nets
    nets = block.getNets()
    adjust_factors = []
    
    # Iterate through all the nets
    for net in nets:
        # Append the capacitance coupling adjust factor of the net
        adjust_factors.append(net.getCcAdjustFactor())
    
    return adjust_factors

# Call the function to get the capacitance coupling adjust factors
net_adjust_factors = get_net_cc_adjust_factors()",Get the capacitance coupling Adjust Factor of every net and return them as a list.
"def get_net_cc_adjust_orders():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the nets
    nets = block.getNets()
    adjust_orders = []
    
    # Iterate through all the nets
    for net in nets:
        # Append the capacitance coupling adjust order of the net
        adjust_orders.append(net.getCcAdjustOrder())
    
    return adjust_orders

# Call the function to get the capacitance coupling adjust orders
net_adjust_orders = get_net_cc_adjust_orders()",Get the capacitance coupling Adjust Order of every net and return them as a list.
"def get_net_tracks():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the nets
    nets = block.getNets()
    track_list = []
    
    # Iterate through all the nets
    for net in nets:
        # Get the tracks of the net
        tracks = net.getTracks()
        # Append the tracks to the track list
        track_list.append(tracks)
    
    return track_list

# Call the function to get the tracks for all nets
net_tracks = get_net_tracks()",Get the tracks of every net as a list of lists. Each list in the output list should contain the tracks of respective net
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Find the instance with name 'input1' as mentioned in the prompt
inst = block.findInst(""input1"")
# Get the nets of the instance
nets = inst.getNets()
track_list = []
# Iterate through all the nets
for net in nets:
        # Get the tracks of the net
        tracks = net.getTracks()
        track_list.append(tracks)","Get the tracks of nets that are connected to instance with name ""input1"" as a list of list. Each list in the output list should contain the tracks of respective net"
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the nets
nets = block.getNets()
types = []
# Iterate through all the nets
for net in nets:
        # Append the wire type of the net
        types.append(net.getWireType())",Get the wire type of each net and return them as a list
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
# Get the nets
nets = block.getNets()
termsCount = []
# Iterate through all the nets
for net in nets:
        # Get term counts of the net and append to the array
        termsCount.append(net.getTermCount())",Get term count of every net and return them as list
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
output = []
insts = block.getInsts()
# Iterate through all the instances
for inst in insts:
        # Get all the pins connected to the instance
        inst_ITerms = inst.getITerms()
        # Iterate through the pins
        for pin in inst_ITerms:
                if design.isInSupply(pin):
                        continue
                # Get the rise arrival time
                pin_rise_arr = timing.getPinArrival(pin, timing.Rise)
                # Check if the rising arrival time is greater than 0.5 second as mentioned in the prompt
                if pin_rise_arr > 0.5:
                        output.append(pin)",Get all the pins which has the rising arrival time greater than 0.5 sec and return them as list
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
insts = block.getInsts()
output = []
# Iterate through all the instances
for inst in insts:
        # Get all the pins connected to the instance
        inst_ITerms = inst.getITerms()
        # Iterate through the pins
        for pin in inst_ITerms:
                if design.isInSupply(pin):
                        continue
                # Get the rising arrival time
                pin_rise_arr = timing.getPinArrival(pin, timing.Rise)
                # Check if the rising arrival time is less than or equal 0.5 second as mentioned in the prompt
                if pin_rise_arr <= 0.5:
                        output.append(pin)",Get all the pins which has the rising arrival time less than or equal to 0.5 second and return them as list
"# Get the current design block from the OpenROAD database
block = ord.get_db_block()
insts = block.getInsts()
output = []
# Iterate through all the instances
for inst in insts:
        # Get all the pins connected to the instance
        inst_ITerms = inst.getITerms()
        # Iterate through the pins
        for pin in inst_ITerms:
                if design.isInSupply(pin):
                        continue
                # Get the falling arrival time
                pin_fall_arr = timing.getPinArrival(pin, timing.Fall)
                # Check if the fall arrival time is greater than 0.8 second as mentioned in the prompt
                if pin_fall_arr > 0.8:
                        # Append the pin to the output
                        output.append(pin)",Get all the pins which has Pin Fall Arrival Time greater than 0.8 sec and return them as list
"def check_if_any_wire_altered():
    # Get the current design block from the OpenROAD database
    block = ord.get_db_block()
    
    # Get all the nets
    nets = block.getNets()
    
    # Iterate through all the nets
    for net in nets:
        # Check if the wire is replaced with a new wire
        if net.isWireAltered():
            return True
    
    return False

# Call the function to check if any wire is altered
is_wire_altered = check_if_any_wire_altered()",Check all the nets and check if any of its wires is replaced with a new wire. Return True if Altered and false otherwise
